logFC,logCPM,LR,PValue,FDR,chr1,start1,end1,chr2,start2,end2,interaction_type,interaction_distance,resolution,any_anchor_overlap,both_anchors_overlap,total_has,min_dist_any
-6.5579711358644,-0.820142380483956,12.6892535425704,0.0003677630527993,0.0011854670104964,2L,18128000,18136000,X,22432000,22440000,trans,,32000,True,False,1,21114
2.63614702422461,0.113237028410738,12.6838157346853,0.0003688341196656,0.0011881230652363,2L,18136000,18144000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.50704763519171,-0.866295303578591,12.6789895268524,0.0003697873568419,0.0011903850169554,2L,18144000,18152000,X,22432000,22440000,trans,,32000,True,False,1,21114
-6.55794743908963,-0.820142380483956,12.6719427934957,0.000371183640625,0.0011937272631593,2L,18160000,18168000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.60913766615572,-0.785145438108221,12.6620815739042,0.0003731465369972,0.0011988901787173,2L,18168000,18176000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.60913176837158,-0.785145438108221,12.6545106981877,0.0003746606377692,0.0012024097155792,2L,18192000,18200000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.48845383310862,-0.876881543954466,12.650448013733,0.00037547568813,0.0012043608375378,2L,18200000,18208000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.50703622271877,-0.866295303578591,12.6476150752933,0.0003760450866152,0.0012054357747807,2L,18208000,18216000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.55607605810623,-0.826813705120305,12.6364312515742,0.0003783014669395,0.0012085585579546,2L,18208000,18240000,X,10816000,10848000,trans,,32000,True,False,2,2795
6.50703215129044,-0.866295303578591,12.6364044245982,0.0003783068957731,0.0012085692461326,2L,18208000,18240000,X,15040000,15072000,trans,,32000,True,False,2,12776
6.48844191975218,-0.876881543954466,12.6363800711958,0.0003783118241106,0.0012085783352775,2L,18208000,18240000,X,2080000,2112000,trans,,32000,True,False,4,9457
6.60911617328155,-0.785145438108221,12.6344725027464,0.0003786980552722,0.0012090711798463,2L,18216000,18224000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.50703057418193,-0.866295303578591,12.6320593537471,0.0003791872227501,0.0012099732056723,2L,18224000,18232000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.55004369381984,-0.83027122568037,12.629461461185,0.0003797145518842,0.0012110344484039,2L,18232000,18240000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.50702878542204,-0.866295303578591,12.6271294644642,0.000380188538573,0.0012119658586992,2L,18240000,18248000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.50702834070289,-0.866295303578591,12.625903521122,0.0003804379552442,0.0012124662465576,2L,1824000,1832000,X,22432000,22440000,trans,,32000,True,False,1,21114
2.66761050127382,0.134502024321049,12.6138080440055,0.0003829076301496,0.0012167810491807,2L,1824000,1856000,X,15040000,15072000,trans,,32000,True,False,2,12776
-6.44440637923201,-0.916872199782509,12.6101692763336,0.0003836537595234,0.0012183236135174,2L,18256000,18264000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.50702170804968,-0.866295303578591,12.6076062088376,0.0003841801967227,0.001219362049604,2L,18264000,18272000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.60909362928176,-0.785145438108221,12.6054565555038,0.0003846222831756,0.0012200115886813,2L,18272000,18280000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.48840404537765,-0.876881543954466,12.5915594352117,0.0003874927008943,0.0012253107039503,2L,18272000,18304000,X,11840000,11872000,trans,,32000,True,False,2,6124
6.60908281765665,-0.785145438108221,12.591520468087,0.0003875007797685,0.0012253295717204,2L,18272000,18304000,X,15040000,15072000,trans,,32000,True,False,2,12776
-6.4444136347444,-0.916872199782509,12.5914984771113,0.000387505339131,0.0012253373101763,2L,18272000,18304000,X,15104000,15136000,trans,,32000,True,False,1,17923
6.55604617257936,-0.826813705120305,12.5914789936727,0.0003875093786541,0.0012253434047636,2L,18272000,18304000,X,15136000,15168000,trans,,32000,True,False,1,49923
6.48840394193119,-0.876881543954466,12.5914368146515,0.0003875181238231,0.0012253643789266,2L,18272000,18304000,X,15488000,15520000,trans,,32000,True,False,1,2723
6.55001288269522,-0.83027122568037,12.5914202742235,0.00038752155328,0.0012253685442304,2L,18272000,18304000,X,18912000,18944000,trans,,32000,True,False,1,23123
6.42402412685521,-0.925077879106642,12.5913707363776,0.0003875318245337,0.0012253943435811,2L,18272000,18304000,X,2976000,3008000,trans,,32000,False,False,0,240542
6.55604606588444,-0.826813705120305,12.5913182499673,0.0003875427074469,0.0012254180556978,2L,18272000,18304000,X,7744000,7776000,trans,,32000,True,False,1,18122
6.48840383848719,-0.876881543954466,12.5913141958985,0.0003875435480598,0.0012254180556978,2L,18272000,18304000,X,9408000,9440000,trans,,32000,False,False,0,113092
6.55604372004662,-0.826813705120305,12.587783607174,0.0003882763158461,0.0012270996973928,2L,18280000,18288000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.50701339814902,-0.866295303578591,12.5846466937477,0.0003889285494669,0.0012284783911073,2L,18288000,18296000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.5560403128641,-0.826813705120305,12.5826481697655,0.0003893446630182,0.0012292573137709,2L,18296000,18304000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.42401436597997,-0.925077879106642,12.5802665373406,0.0003898411302671,0.0012300281895397,2L,18304000,18312000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.60907203409983,-0.785145438108221,12.5776071813974,0.0003903962455338,0.0012309638077635,2L,18312000,18320000,X,22432000,22440000,trans,,32000,True,False,1,21114
-1.83241825823563,0.321330243234009,12.5746368206269,0.0003910172228673,0.0012321667173241,2L,1832000,1840000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.60906790391191,-0.785145438108221,12.5722747366583,0.0003915117462903,0.0012330276347013,2L,18328000,18336000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.48838552170123,-0.876881543954466,12.5695847516707,0.0003920756871355,0.0012339847837861,2L,18336000,18344000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.60906413119783,-0.785145438108221,12.5674021044217,0.0003925338694921,0.0012347368763611,2L,18344000,18352000,X,22432000,22440000,trans,,32000,True,False,1,21114
-6.44442464991045,-0.916872199782509,12.563096979154,0.0003934391874363,0.0012365377274387,2L,18360000,18368000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.48837745405221,-0.876881543954466,12.5600030001804,0.0003940911158908,0.0012379102927842,2L,18368000,18376000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.48836084958529,-0.876881543954466,12.5402610565631,0.0003982766545724,0.0012469595493713,2L,18368000,18400000,X,12096000,12128000,trans,,32000,False,False,0,72323
6.55601221537282,-0.826813705120305,12.5402265258632,0.0003982840146622,0.0012469758633447,2L,18368000,18400000,X,13280000,13312000,trans,,32000,True,False,3,15124
6.60904309136318,-0.785145438108221,12.5401980467976,0.0003982900849721,0.0012469881390291,2L,18368000,18400000,X,14880000,14912000,trans,,32000,False,False,0,51323
6.42397917516806,-0.925077879106642,12.540154908151,0.0003982992801478,0.0012470101980274,2L,18368000,18400000,X,15040000,15072000,trans,,32000,True,False,2,12776
6.48836075124165,-0.876881543954466,12.5401440452982,0.0003983015956423,0.0012470107177417,2L,18368000,18400000,X,17760000,17792000,trans,,32000,True,False,3,28376
6.60904300442995,-0.785145438108221,12.5400855377147,0.000398314067184,0.0012470430340376,2L,18368000,18400000,X,20736000,20768000,trans,,32000,False,False,0,262237
6.60904065837967,-0.785145438108221,12.5370489460776,0.0003989618915339,0.0012484177322105,2L,18376000,18384000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.5499670932696,-0.83027122568037,12.5346952610451,0.0003994647562041,0.0012493007707876,2L,18384000,18392000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.56203747207539,-0.823358631567241,12.5316985999973,0.0004001059180503,0.0012506282153849,2L,18392000,18400000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.56203603743368,-0.823358631567241,12.5289360992131,0.0004006978988767,0.0012518243586482,2L,18400000,18408000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.42396223782793,-0.925077879106642,12.520805606194,0.0004024453278105,0.001255347198302,2L,18424000,18432000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.42395982090062,-0.925077879106642,12.5180421793428,0.0004030410003106,0.0012564515570524,2L,18432000,18440000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.60902050430384,-0.785145438108221,12.5109363517088,0.0004045767895585,0.0012591350285733,2L,18456000,18464000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.56202375205181,-0.823358631567241,12.5052572618683,0.0004058084603682,0.0012613568112295,2L,18464000,18472000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.56201563147043,-0.823358631567241,12.4895834915169,0.0004092274226735,0.0012669314744226,2L,18464000,18496000,X,15040000,15072000,trans,,32000,True,False,2,12776
6.56201562580136,-0.823358631567241,12.4895725432896,0.0004092298209684,0.0012669314744226,2L,18464000,18496000,X,15072000,15104000,trans,,32000,True,False,2,14077
6.56201562013243,-0.823358631567241,12.489561595342,0.0004092322192162,0.0012669314744226,2L,18464000,18496000,X,15488000,15520000,trans,,32000,True,False,1,2723
6.56201561446365,-0.823358631567241,12.4895506476743,0.0004092346174168,0.0012669314744226,2L,18464000,18496000,X,16608000,16640000,trans,,32000,True,False,4,177
6.54993078332959,-0.83027122568037,12.4895502403572,0.0004092347066441,0.0012669314744226,2L,18464000,18496000,X,17792000,17824000,trans,,32000,True,False,3,1824
6.56201560879502,-0.823358631567241,12.4895397002865,0.0004092370155703,0.0012669314744226,2L,18464000,18496000,X,18464000,18496000,trans,,32000,True,False,1,524
6.56201560312654,-0.823358631567241,12.4895287531784,0.0004092394136768,0.0012669314744226,2L,18464000,18496000,X,18816000,18848000,trans,,32000,True,False,3,776
6.36972804589351,-0.967597763971432,12.4895237403889,0.0004092405117982,0.0012669314744226,2L,18464000,18496000,X,19616000,19648000,trans,,32000,True,False,3,8024
6.56201560046028,-0.823358631567241,12.4895236040267,0.0004092405416703,0.0012669314744226,2L,18464000,18496000,X,21216000,21248000,trans,,32000,False,False,0,69137
6.56201559745821,-0.823358631567241,12.4895178063502,0.0004092418117361,0.0012669314744226,2L,18464000,18496000,X,22848000,22880000,trans,,32000,False,False,0,386385
6.56201559179003,-0.823358631567241,12.4895068598016,0.0004092442097483,0.0012669314744226,2L,18464000,18496000,X,9216000,9248000,trans,,32000,False,False,0,70707
6.55597872967056,-0.826813705120305,12.489501041389,0.0004092454843681,0.0012669314744226,2L,18464000,18496000,X,9248000,9280000,trans,,32000,False,False,0,102707
6.562015586122,-0.823358631567241,12.489495913533,0.0004092466077133,0.0012669314744226,2L,18464000,18496000,X,9376000,9408000,trans,,32000,False,False,0,145092
6.42393320708074,-0.925077879106642,12.4875745156951,0.0004096677420634,0.0012671414669889,2L,18472000,18480000,X,22432000,22440000,trans,,32000,True,False,1,21114
-6.44445579483001,-0.916872199782509,12.4824254638277,0.0004107984746275,0.0012694003923923,2L,18480000,18488000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.42392755064925,-0.925077879106642,12.4810899073811,0.0004110922769375,0.001269997095862,2L,1848000,1856000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.55597039535275,-0.826813705120305,12.4768471954616,0.0004120270168134,0.0012718783729441,2L,18488000,18496000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.42392034677858,-0.925077879106642,12.4728266677755,0.0004129147845331,0.0012736943756916,2L,18496000,18504000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.36971749673081,-0.967597763971432,12.4678916929117,0.0004140071087693,0.0012752601576327,2L,18512000,18520000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.56200157787237,-0.823358631567241,12.4624163883969,0.0004152224433936,0.0012774505010516,2L,18520000,18528000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.56199925119264,-0.823358631567241,12.4579135371029,0.0004162246227191,0.001279100257583,2L,18528000,18536000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.56199556374139,-0.823358631567241,12.4507741757639,0.0004178186027219,0.00128140123598,2L,18552000,18560000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.42389943055163,-0.925077879106642,12.4488051547747,0.0004182593016039,0.0012820614983848,2L,18560000,18568000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.55594854555458,-0.826813705120305,12.4436184549532,0.000419422415317,0.0012839781932396,2L,18584000,18592000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.5498879806758,-0.83027122568037,12.43614539421,0.0004211039843831,0.0012871291482916,2L,18600000,18608000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.55594124885069,-0.826813705120305,12.4325041138034,0.000421925798968,0.0012887583710966,2L,18608000,18616000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.56198117481064,-0.823358631567241,12.4228802508162,0.000424105644296,0.0012930270838044,2L,18624000,18632000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.42386668661211,-0.925077879106642,12.411111639903,0.0004267867339088,0.001297818326947,2L,18624000,18656000,X,17728000,17760000,trans,,32000,False,False,0,60376
6.36968985415529,-0.967597763971432,12.4110301629852,0.0004268053552187,0.0012978681496065,2L,18624000,18656000,X,9376000,9408000,trans,,32000,False,False,0,145092
6.5619716515209,-0.823358631567241,12.404387811027,0.0004283262060265,0.0013005010421088,2L,18640000,18648000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.56196937401319,-0.823358631567241,12.3999616623009,0.0004293426635261,0.0013021710694308,2L,18648000,18656000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.56196630964532,-0.823358631567241,12.3940040848558,0.0004307146547214,0.0013046138001893,2L,18664000,18672000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.56196387491353,-0.823358631567241,12.3892687855039,0.0004318083180004,0.0013065209265409,2L,18680000,18688000,X,22432000,22440000,trans,,32000,True,False,1,21114
-6.42438755859344,-0.916750098969924,12.3845726184549,0.0004328957106365,0.0013086587288961,2L,18688000,18696000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.56195163414065,-0.823358631567241,12.3654372089644,0.0004373551361997,0.0013177097411093,2L,18688000,18720000,X,15040000,15072000,trans,,32000,True,False,2,12776
2.92604574659811,1.48906786858476,12.365374100199,0.0004373699198556,0.0013177474392763,2L,18688000,18720000,X,15072000,15104000,trans,,32000,True,False,2,14077
6.42382707196609,-0.925077879106642,12.3653638463844,0.0004373723219288,0.0013177478328993,2L,18688000,18720000,X,17312000,17344000,trans,,32000,False,False,0,156423
6.36966773479063,-0.967597763971432,12.3653432102911,0.0004373771562096,0.0013177555544163,2L,18688000,18720000,X,17664000,17696000,trans,,32000,True,False,1,7423
6.56195157885384,-0.823358631567241,12.365329477938,0.0004373803732269,0.0013177584032917,2L,18688000,18720000,X,18080000,18112000,trans,,32000,True,False,2,14124
6.5558972432769,-0.826813705120305,12.3652861667726,0.0004373905196973,0.0013177821293836,2L,18688000,18720000,X,8992000,9024000,trans,,32000,False,False,0,85722
6.54983142902929,-0.83027122568037,12.365272172292,0.0004373937982233,0.0013177851634057,2L,18688000,18720000,X,9120000,9152000,trans,,32000,True,False,1,7208
6.56195153546588,-0.823358631567241,12.365244932244,0.0004374001798964,0.0013177975465457,2L,18688000,18720000,X,9184000,9216000,trans,,32000,True,False,1,38707
6.56195151988725,-0.823358631567241,12.365214575631,0.0004374072918147,0.0013178121296256,2L,18688000,18720000,X,9216000,9248000,trans,,32000,False,False,0,70707
6.36966765776123,-0.967597763971432,12.3651838161239,0.0004374144982417,0.0013178269972863,2L,18688000,18720000,X,9600000,9632000,trans,,32000,True,False,2,26207
6.54982819289874,-0.83027122568037,12.3612056147346,0.000438347533249,0.0013197132819307,2L,18696000,18704000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.5619476884688,-0.823358631567241,12.3577466289841,0.0004391604250287,0.0013213509814462,2L,18704000,18712000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.56194539996844,-0.823358631567241,12.3532841139416,0.0004402114023852,0.0013234972854303,2L,18712000,18720000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.55588393960727,-0.826813705120305,12.3449009130185,0.0004421926165623,0.0013283592502375,2L,18720000,18728000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.36965680938269,-0.967597763971432,12.3427153297884,0.0004427106156365,0.0013296537011789,2L,1872000,1880000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.55587688165122,-0.826813705120305,12.334073840295,0.000444764714782,0.0013347796099444,2L,18728000,18736000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.54979822131611,-0.83027122568037,12.3234866381849,0.0004472944274764,0.0013405546073327,2L,18744000,18752000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.3696429831909,-0.967597763971432,12.3140206898193,0.0004495685189019,0.0013462335910189,2L,18752000,18760000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.55585025651989,-0.826813705120305,12.2931541503897,0.0004546227708058,0.0013586224939244,2L,18776000,18784000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.36962921785851,-0.967597763971432,12.2853866957181,0.0004565187994756,0.00136305994198,2L,18784000,18792000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.36961908110115,-0.967597763971432,12.2642586038594,0.0004617166196009,0.0013740182788754,2L,18784000,18816000,X,14080000,14112000,trans,,32000,False,False,0,82523
6.5558314350819,-0.826813705120305,12.2641548932256,0.0004617422806829,0.0013740875949366,2L,18784000,18816000,X,15040000,15072000,trans,,32000,True,False,2,12776
6.42373988218631,-0.925077879106642,12.2641098823654,0.0004617534181505,0.0013741136900383,2L,18784000,18816000,X,15072000,15104000,trans,,32000,True,False,2,14077
6.3696189828476,-0.967597763971432,12.2640536382919,0.0004617673355405,0.0013741480574908,2L,18784000,18816000,X,17792000,17824000,trans,,32000,True,False,3,1824
6.55583133952755,-0.826813705120305,12.2640075124912,0.0004617787495169,0.0013741749748578,2L,18784000,18816000,X,19392000,19424000,trans,,32000,False,False,0,66176
6.54975108621348,-0.83027122568037,12.2639605382602,0.0004617903737327,0.0013742025175821,2L,18784000,18816000,X,4384000,4416000,trans,,32000,False,False,0,256023
6.42373969340056,-0.925077879106642,12.2638897933415,0.0004618078807862,0.0013742475661682,2L,18784000,18816000,X,9280000,9312000,trans,,32000,False,False,0,134707
6.36961476088704,-0.967597763971432,12.2552430724267,0.0004639527130101,0.0013793353911038,2L,18792000,18800000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.36960955844842,-0.967597763971432,12.2443778342158,0.0004666621104966,0.0013862325124328,2L,18800000,18808000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.54972799782502,-0.83027122568037,12.2347096036737,0.0004690864408608,0.0013922720369558,2L,18808000,18816000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.55580401723691,-0.826813705120305,12.2218018790105,0.0004723429057378,0.0014005473160938,2L,18824000,18832000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.55579903163265,-0.826813705120305,12.214086568868,0.0004743002707715,0.001405503454931,2L,18832000,18840000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.55579115664244,-0.826813705120305,12.2018911217996,0.0004774109514438,0.0014135444902267,2L,18840000,18848000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.54969307768537,-0.83027122568037,12.1903517917295,0.0004803732333112,0.0014211766191031,2L,18848000,18856000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.43012735452709,-0.921469770667424,12.1560789651003,0.0004892813007962,0.0014427413307847,2L,18848000,18880000,X,11200000,11232000,trans,,32000,True,False,1,35504
6.55576161874605,-0.826813705120305,12.1560518803678,0.0004892884060899,0.0014427540461502,2L,18848000,18880000,X,14688000,14720000,trans,,32000,False,False,0,108276
6.55576161339845,-0.826813705120305,12.1560435677715,0.000489290586802,0.0014427540461502,2L,18848000,18880000,X,14880000,14912000,trans,,32000,False,False,0,51323
6.48804237591341,-0.876881543954466,12.1559485062482,0.0004893155257747,0.0014428191581088,2L,18848000,18880000,X,15040000,15072000,trans,,32000,True,False,2,12776
6.49432674398003,-0.873350365683688,12.1559310524857,0.000489320104832,0.0014428191581088,2L,18848000,18880000,X,15072000,15104000,trans,,32000,True,False,2,14077
6.55576154095526,-0.826813705120305,12.1559309577399,0.000489320129689,0.0014428191581088,2L,18848000,18880000,X,15488000,15520000,trans,,32000,True,False,1,2723
6.55576149791757,-0.826813705120305,12.1558640569367,0.0004893376817564,0.0014428564486011,2L,18848000,18880000,X,17248000,17280000,trans,,32000,False,False,0,92423
6.43012721035894,-0.921469770667424,12.1558637945114,0.0004893377506074,0.0014428564486011,2L,18848000,18880000,X,17408000,17440000,trans,,32000,False,False,0,214376
6.54966597029531,-0.83027122568037,12.1558204289616,0.0004893491283164,0.0014428826632917,2L,18848000,18880000,X,17856000,17888000,trans,,32000,True,False,3,32823
6.55576146316579,-0.826813705120305,12.1558100361111,0.0004893518551018,0.0014428833699474,2L,18848000,18880000,X,22848000,22880000,trans,,32000,False,False,0,386385
6.55576144245656,-0.826813705120305,12.1557778439807,0.0004893603014893,0.0014429009411011,2L,18848000,18880000,X,8992000,9024000,trans,,32000,False,False,0,85722
6.4943266327904,-0.873350365683688,12.1557620807534,0.0004893644374087,0.0014429012591119,2L,18848000,18880000,X,9280000,9312000,trans,,32000,False,False,0,134707
6.48803958197709,-0.876881543954466,12.1525281982819,0.0004902136825326,0.0014445141458068,2L,18856000,18864000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.54965716436969,-0.83027122568037,12.1445843083983,0.0004923061360206,0.0014480762455237,2L,18872000,18880000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.43011558137186,-0.921469770667424,12.1384957992598,0.0004939159749106,0.0014511815266313,2L,18880000,18888000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.42361975430256,-0.925077879106642,12.1233088942883,0.0004979546791454,0.0014582732231908,2L,18880000,18912000,X,12832000,12864000,trans,,32000,True,False,1,45976
6.54964048146305,-0.83027122568037,12.1232724131575,0.0004979644207159,0.0014582943902281,2L,18880000,18912000,X,13024000,13056000,trans,,32000,True,False,2,23876
6.54964046459074,-0.83027122568037,12.1232508427328,0.0004979701807654,0.0014583038971814,2L,18880000,18912000,X,14688000,14720000,trans,,32000,False,False,0,108276
6.55574047692048,-0.826813705120305,12.1231487901017,0.0004979974332591,0.0014583763442673,2L,18880000,18912000,X,15040000,15072000,trans,,32000,True,False,2,12776
-6.46573683911511,-0.916997317251515,12.1231043075698,0.000498009312502,0.0014584037705663,2L,18880000,18912000,X,16352000,16384000,trans,,32000,True,False,1,31423
6.43010526784715,-0.921469770667424,12.1230729764175,0.0004980176797867,0.0014584209119868,2L,18880000,18912000,X,17696000,17728000,trans,,32000,True,False,1,39423
6.54964027919337,-0.83027122568037,12.1230138190527,0.0004980334787151,0.001458459816337,2L,18880000,18912000,X,17728000,17760000,trans,,32000,False,False,0,60376
6.4943050895732,-0.873350365683688,12.1229832216535,0.0004980416504425,0.0014584763846273,2L,18880000,18912000,X,17792000,17824000,trans,,32000,True,False,3,1824
6.48801546819526,-0.876881543954466,12.1229722220064,0.0004980445881801,0.0014584776254941,2L,18880000,18912000,X,18336000,18368000,trans,,32000,True,False,2,6676
6.36955171607712,-0.967597763971432,12.1229317693248,0.0004980553922556,0.001458501902077,2L,18880000,18912000,X,20992000,21024000,trans,,32000,True,False,3,6237
6.54964013837278,-0.83027122568037,12.1228337824231,0.0004980815635131,0.0014585711793352,2L,18880000,18912000,X,9056000,9088000,trans,,32000,False,False,0,56792
6.43010508712047,-0.921469770667424,12.1228025545378,0.0004980899044403,0.0014585830799789,2L,18880000,18912000,X,9248000,9280000,trans,,32000,False,False,0,102707
6.54964011174699,-0.83027122568037,12.122799741559,0.0004980906557901,0.0014585830799789,2L,18880000,18912000,X,9280000,9312000,trans,,32000,False,False,0,134707
-6.46575866491227,-0.916997317251515,12.1150405081935,0.0005001675155539,0.0014622807601531,2L,1888000,1920000,X,22848000,22880000,trans,,32000,False,False,0,386385
6.54962989854259,-0.83027122568037,12.1097360766963,0.0005015923436505,0.0014649698383354,2L,18888000,18896000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.555728613275,-0.826813705120305,12.1046509856432,0.0005029621006394,0.0014673599896762,2L,18896000,18904000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.49429008808723,-0.873350365683688,12.1001104199569,0.0005041883707858,0.0014692704263704,2L,18904000,18912000,X,22432000,22440000,trans,,32000,True,False,1,21114
3.0713910623802,-0.105185076750567,12.0942931311306,0.0005057638563319,0.001472497901649,2L,18912000,18920000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.36952162388387,-0.967597763971432,12.059277937792,0.000515352492463,0.0014953790267289,2L,18912000,18944000,X,10720000,10752000,trans,,32000,False,False,0,98795
6.48796363281537,-0.876881543954466,12.0592177148479,0.000515369141133,0.0014954198559836,2L,18912000,18944000,X,10784000,10816000,trans,,32000,True,False,2,34795
6.4235654852294,-0.925077879106642,12.0591989343284,0.0005153743331303,0.0014954274417641,2L,18912000,18944000,X,15040000,15072000,trans,,32000,True,False,2,12776
6.43006267064564,-0.921469770667424,12.0591780471619,0.0005153801075858,0.0014954329541562,2L,18912000,18944000,X,15072000,15104000,trans,,32000,True,False,2,14077
6.5005511835823,-0.869821613479126,12.0591734146481,0.0005153813882971,0.0014954329541562,2L,18912000,18944000,X,15200000,15232000,trans,,32000,False,False,0,113923
2.91110710933955,0.96974387083232,12.0590751492878,0.0005154085556338,0.0014955043031823,2L,18912000,18944000,X,23072000,23104000,trans,,32000,False,False,0,610385
6.5005511246535,-0.869821613479126,12.0590552813182,0.0005154140486894,0.0014955127619322,2L,18912000,18944000,X,9216000,9248000,trans,,32000,False,False,0,70707
6.50055106572555,-0.869821613479126,12.0589371486568,0.0005154467109859,0.0014956000538064,2L,18912000,18944000,X,9248000,9280000,trans,,32000,False,False,0,102707
6.48796339370226,-0.876881543954466,12.0589229183261,0.0005154506456466,0.0014956039902377,2L,18912000,18944000,X,9952000,9984000,trans,,32000,False,False,0,240692
6.43005683383934,-0.921469770667424,12.0503983473171,0.0005178131313954,0.0015012875084251,2L,18920000,18928000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.48795073712301,-0.876881543954466,12.0433097057074,0.0005197859875329,0.0015059181748635,2L,18928000,18936000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.4300484668803,-0.921469770667424,12.0378024031409,0.0005213239734788,0.0015095427136004,2L,18936000,18944000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.48793381375954,-0.876881543954466,12.0224045805656,0.000525648436489,0.0015203755888545,2L,18952000,18960000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.48792383879093,-0.876881543954466,12.0100674220518,0.0005291394321505,0.001529051709523,2L,18960000,18968000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.43002471051054,-0.921469770667424,12.0019716359567,0.0005314429729274,0.0015344624001846,2L,18968000,18976000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.50052068475113,-0.869821613479126,11.9978923978774,0.0005326074948974,0.0015367157939885,2L,18976000,18984000,X,22432000,22440000,trans,,32000,True,False,1,21114
6.4879018742596,-0.876881543954466,11.9828613882561,0.0005369207560604,0.0015446819255932,2L,18976000,19008000,X,12608000,12640000,trans,,32000,False,False,0,75676
6.50051320767177,-0.869821613479126,11.9828255588167,0.0005369310796026,0.0015446990288695,2L,18976000,19008000,X,15040000,15072000,trans,,32000,True,False,2,12776
6.50051320604218,-0.869821613479126,11.9828222732109,0.0005369320262947,0.0015446990288695,2L,18976000,19008000,X,17664000,17696000,trans,,32000,True,False,1,7423
